OrderID,CustID,ProdID,Quantity,Gender,Age,Region,Price,OrderAmount,AgeGroup,PriceCategory,OrderDate,OrderDW,OrderTime,Year,Season,OrderTimeGroup,RegionName
8191,10799,20,7,0,31,7,27100,189700,30s,Medium-Price,2021-12-15 21:00:00,Wednesday,21:00:00,2021,Winter,PrimeTime,T-City
8192,10445,20,8,1,21,5,23100,184800,20s,Medium-Price,2021-12-14 22:19:00,Tuesday,22:19:00,2021,Winter,PrimeTime,S-City
8193,10314,20,6,0,24,6,30600,183600,20s,Medium-Price,2021-10-21 21:54:00,Thursday,21:54:00,2021,Fall,PrimeTime,I-City
8194,10508,20,7,0,36,6,30200,211400,30s,Medium-Price,2021-12-06 22:26:00,Monday,22:26:00,2021,Winter,PrimeTime,I-City
8195,10643,20,1,0,26,5,24300,24300,20s,Medium-Price,2021-12-18 23:35:00,Saturday,23:35:00,2021,Winter,PrimeTime,S-City
8196,10422,20,9,1,38,5,23800,214200,30s,Medium-Price,2021-11-02 09:41:00,Tuesday,09:41:00,2021,Fall,DayTime,S-City
8197,10437,20,1,0,42,6,30200,30200,40s,Medium-Price,2021-10-15 20:03:00,Friday,20:03:00,2021,Fall,PrimeTime,I-City
8198,10407,20,7,1,28,5,27500,192500,20s,Medium-Price,2021-10-19 23:26:00,Tuesday,23:26:00,2021,Fall,PrimeTime,S-City
8199,10094,20,8,1,40,5,29100,232800,30s,Medium-Price,2021-10-14 23:56:00,Thursday,23:56:00,2021,Fall,PrimeTime,S-City
8200,10853,20,4,0,47,6,28200,112800,40s,Medium-Price,2021-12-17 23:14:00,Friday,23:14:00,2021,Winter,PrimeTime,I-City
8201,10066,20,9,0,32,5,30600,275400,30s,Medium-Price,2021-10-07 20:03:00,Thursday,20:03:00,2021,Fall,PrimeTime,S-City
8202,10042,20,7,0,35,5,27400,191800,30s,Medium-Price,2021-12-09 20:01:00,Thursday,20:01:00,2021,Winter,PrimeTime,S-City
8203,10377,20,1,0,24,6,26000,26000,20s,Medium-Price,2021-10-27 20:27:00,Wednesday,20:27:00,2021,Fall,PrimeTime,I-City
8204,10087,10,7,0,36,6,35300,247100,30s,High-Price,2021-11-26 21:19:00,Friday,21:19:00,2021,Fall,PrimeTime,I-City
8205,10951,10,3,1,24,6,33700,101100,20s,High-Price,2021-10-08 21:00:00,Friday,21:00:00,2021,Fall,PrimeTime,I-City
8206,10456,20,4,0,33,6,24300,97200,30s,Medium-Price,2021-10-13 08:10:00,Wednesday,08:10:00,2021,Fall,DayTime,I-City
8207,10039,20,4,0,32,7,32100,128400,30s,Medium-Price,2021-12-06 21:49:00,Monday,21:49:00,2021,Winter,PrimeTime,T-City
8208,10401,20,9,1,28,5,25600,230400,20s,Medium-Price,2021-11-15 22:32:00,Monday,22:32:00,2021,Fall,PrimeTime,S-City
8209,10949,20,6,0,32,5,30600,183600,30s,Medium-Price,2021-10-22 23:35:00,Friday,23:35:00,2021,Fall,PrimeTime,S-City
8210,10605,20,1,0,23,3,30200,30200,20s,Medium-Price,2021-10-08 13:28:00,Friday,13:28:00,2021,Fall,DayTime,P-City
8211,10180,20,8,0,17,5,29400,235200,10s,Medium-Price,2021-10-11 08:58:00,Monday,08:58:00,2021,Fall,DayTime,S-City
8212,10238,20,10,0,23,5,24300,243000,20s,Medium-Price,2021-12-27 21:45:00,Monday,21:45:00,2021,Winter,PrimeTime,S-City
8213,10088,20,5,0,26,7,25400,127000,20s,Medium-Price,2021-12-11 22:17:00,Saturday,22:17:00,2021,Winter,PrimeTime,T-City
8214,10541,20,2,1,24,5,25800,51600,20s,Medium-Price,2021-10-18 21:02:00,Monday,21:02:00,2021,Fall,PrimeTime,S-City
8215,10175,20,6,0,27,6,22000,132000,20s,Medium-Price,2021-12-29 22:39:00,Wednesday,22:39:00,2021,Winter,PrimeTime,I-City
8216,10138,20,1,1,20,5,27500,27500,10s,Medium-Price,2021-11-03 23:52:00,Wednesday,23:52:00,2021,Fall,PrimeTime,S-City
8217,10426,20,6,0,29,7,28100,168600,20s,Medium-Price,2021-12-29 20:41:00,Wednesday,20:41:00,2021,Winter,PrimeTime,T-City
8218,10668,20,9,1,33,5,29100,261900,30s,Medium-Price,2021-11-30 23:52:00,Tuesday,23:52:00,2021,Fall,PrimeTime,S-City
8219,10912,20,4,1,59,4,23500,94000,50s,Medium-Price,2021-10-24 21:01:00,Sunday,21:01:00,2021,Fall,PrimeTime,K-State
8220,10283,20,3,1,31,2,28200,84600,30s,Medium-Price,2021-11-02 22:11:00,Tuesday,22:11:00,2021,Fall,PrimeTime,H-City
8221,10976,20,9,0,19,5,30200,271800,10s,Medium-Price,2021-10-08 22:51:00,Friday,22:51:00,2021,Fall,PrimeTime,S-City
8222,10495,10,1,0,29,5,34500,34500,20s,High-Price,2021-10-14 22:57:00,Thursday,22:57:00,2021,Fall,PrimeTime,S-City
8223,10655,10,2,0,24,8,40300,80600,20s,High-Price,2021-11-26 19:17:00,Friday,19:17:00,2021,Fall,PrimeTime,B-City
8224,10999,20,7,0,22,8,28600,200200,20s,Medium-Price,2021-11-25 21:32:00,Thursday,21:32:00,2021,Fall,PrimeTime,B-City
8225,10657,10,5,0,21,5,34100,170500,20s,High-Price,2021-10-20 22:01:00,Wednesday,22:01:00,2021,Fall,PrimeTime,S-City
8226,10670,20,4,0,23,6,29500,118000,20s,Medium-Price,2021-10-25 21:33:00,Monday,21:33:00,2021,Fall,PrimeTime,I-City
8227,10446,20,3,0,15,5,21000,63000,10s,Medium-Price,2021-12-12 23:49:00,Sunday,23:49:00,2021,Winter,PrimeTime,S-City
8228,10979,20,4,0,38,5,30200,120800,30s,Medium-Price,2021-10-22 23:29:00,Friday,23:29:00,2021,Fall,PrimeTime,S-City
8229,10519,20,2,0,21,5,30300,60600,20s,Medium-Price,2021-12-06 23:01:00,Monday,23:01:00,2021,Winter,PrimeTime,S-City
8230,10505,20,3,0,22,6,33400,100200,20s,Medium-Price,2021-12-26 21:30:00,Sunday,21:30:00,2021,Winter,PrimeTime,I-City
8231,10056,20,2,0,23,7,26500,53000,20s,Medium-Price,2021-12-03 22:46:00,Friday,22:46:00,2021,Winter,PrimeTime,T-City
8232,10578,20,8,0,30,5,32700,261600,20s,Medium-Price,2021-12-11 21:41:00,Saturday,21:41:00,2021,Winter,PrimeTime,S-City
8233,10082,20,5,1,25,5,32700,163500,20s,Medium-Price,2021-12-22 20:11:00,Wednesday,20:11:00,2021,Winter,PrimeTime,S-City
8234,10641,20,2,0,28,7,28500,57000,20s,Medium-Price,2021-11-11 21:53:00,Thursday,21:53:00,2021,Fall,PrimeTime,T-City
8235,10415,10,3,1,37,5,34800,104400,30s,High-Price,2021-10-22 20:05:00,Friday,20:05:00,2021,Fall,PrimeTime,S-City
8236,10050,20,5,0,33,5,23900,119500,30s,Medium-Price,2021-11-23 17:34:00,Tuesday,17:34:00,2021,Fall,DayTime,S-City
8237,10319,20,7,0,57,7,32300,226100,50s,Medium-Price,2021-12-27 21:56:00,Monday,21:56:00,2021,Winter,PrimeTime,T-City
8238,10002,20,8,0,32,5,28200,225600,30s,Medium-Price,2021-11-27 21:28:00,Saturday,21:28:00,2021,Fall,PrimeTime,S-City
8239,10509,20,1,0,29,4,27100,27100,20s,Medium-Price,2021-12-26 22:25:00,Sunday,22:25:00,2021,Winter,PrimeTime,K-State
8240,10972,10,7,0,25,6,34900,244300,20s,High-Price,2021-12-16 23:24:00,Thursday,23:24:00,2021,Winter,PrimeTime,I-City
8241,10672,20,3,0,32,6,22100,66300,30s,Medium-Price,2021-12-15 22:03:00,Wednesday,22:03:00,2021,Winter,PrimeTime,I-City
8242,10545,20,2,0,23,5,18700,37400,20s,Medium-Price,2021-11-17 20:02:00,Wednesday,20:02:00,2021,Fall,PrimeTime,S-City
8243,10331,20,7,0,19,1,26200,183400,10s,Medium-Price,2021-11-09 22:39:00,Tuesday,22:39:00,2021,Fall,PrimeTime,Y-City
8244,10388,20,5,0,22,5,29500,147500,20s,Medium-Price,2021-11-01 23:59:00,Monday,23:59:00,2021,Fall,PrimeTime,S-City
8245,10830,20,9,0,20,4,25000,225000,10s,Medium-Price,2021-10-19 19:16:00,Tuesday,19:16:00,2021,Fall,PrimeTime,K-State
8246,10857,20,7,0,25,5,32300,226100,20s,Medium-Price,2021-11-30 13:56:00,Tuesday,13:56:00,2021,Fall,DayTime,S-City
8247,10123,20,3,0,22,5,25300,75900,20s,Medium-Price,2021-11-23 13:11:00,Tuesday,13:11:00,2021,Fall,DayTime,S-City
8248,10397,20,8,0,24,6,32300,258400,20s,Medium-Price,2021-10-21 20:01:00,Thursday,20:01:00,2021,Fall,PrimeTime,I-City
8249,10539,20,1,1,21,6,27500,27500,20s,Medium-Price,2021-10-22 22:30:00,Friday,22:30:00,2021,Fall,PrimeTime,I-City
8250,10773,10,8,0,35,6,34800,278400,30s,High-Price,2021-12-18 21:12:00,Saturday,21:12:00,2021,Winter,PrimeTime,I-City
8251,10682,20,3,0,27,3,25000,75000,20s,Medium-Price,2021-12-02 21:27:00,Thursday,21:27:00,2021,Winter,PrimeTime,P-City
8252,10178,20,8,0,24,8,32700,261600,20s,Medium-Price,2021-12-13 03:05:00,Monday,03:05:00,2021,Winter,DayBreak,B-City
8253,10975,20,4,0,26,4,29100,116400,20s,Medium-Price,2021-12-13 23:12:00,Monday,23:12:00,2021,Winter,PrimeTime,K-State
8254,10917,20,5,0,35,5,28500,142500,30s,Medium-Price,2021-11-07 14:21:00,Sunday,14:21:00,2021,Fall,DayTime,S-City
8255,10700,20,4,0,21,6,32700,130800,20s,Medium-Price,2021-11-23 23:34:00,Tuesday,23:34:00,2021,Fall,PrimeTime,I-City
8256,10043,20,6,0,33,5,27500,165000,30s,Medium-Price,2021-11-14 22:44:00,Sunday,22:44:00,2021,Fall,PrimeTime,S-City
8257,10655,20,1,0,24,8,26200,26200,20s,Medium-Price,2021-12-15 21:31:00,Wednesday,21:31:00,2021,Winter,PrimeTime,B-City
8258,10311,20,8,1,26,6,28500,228000,20s,Medium-Price,2021-12-07 21:54:00,Tuesday,21:54:00,2021,Winter,PrimeTime,I-City
8259,10389,20,8,0,26,4,31400,251200,20s,Medium-Price,2021-10-13 23:34:00,Wednesday,23:34:00,2021,Fall,PrimeTime,K-State
8260,10060,20,5,0,24,4,27000,135000,20s,Medium-Price,2021-12-20 20:03:00,Monday,20:03:00,2021,Winter,PrimeTime,K-State
8261,10307,20,9,1,29,8,27400,246600,20s,Medium-Price,2021-11-08 18:35:00,Monday,18:35:00,2021,Fall,DayTime,B-City
8262,10728,20,3,0,29,3,28700,86100,20s,Medium-Price,2021-10-02 20:54:00,Saturday,20:54:00,2021,Fall,PrimeTime,P-City
8263,10252,20,4,0,24,3,26500,106000,20s,Medium-Price,2021-12-11 20:54:00,Saturday,20:54:00,2021,Winter,PrimeTime,P-City
8264,10373,20,10,0,30,5,28900,289000,20s,Medium-Price,2021-10-01 21:32:00,Friday,21:32:00,2021,Fall,PrimeTime,S-City
8265,10523,20,1,0,34,1,33400,33400,30s,Medium-Price,2021-10-22 20:50:00,Friday,20:50:00,2021,Fall,PrimeTime,Y-City
8266,10371,20,8,1,50,5,25300,202400,40s,Medium-Price,2021-12-28 23:21:00,Tuesday,23:21:00,2021,Winter,PrimeTime,S-City
8267,10268,20,1,0,26,7,31700,31700,20s,Medium-Price,2021-12-29 23:14:00,Wednesday,23:14:00,2021,Winter,PrimeTime,T-City
8268,10342,20,2,0,26,5,28200,56400,20s,Medium-Price,2021-11-17 21:24:00,Wednesday,21:24:00,2021,Fall,PrimeTime,S-City
8269,10442,20,3,1,27,4,28200,84600,20s,Medium-Price,2021-10-06 23:40:00,Wednesday,23:40:00,2021,Fall,PrimeTime,K-State
8270,10963,10,3,0,27,6,37100,111300,20s,High-Price,2021-12-28 23:54:00,Tuesday,23:54:00,2021,Winter,PrimeTime,I-City
8271,10638,10,3,0,42,5,33700,101100,40s,High-Price,2021-12-03 20:54:00,Friday,20:54:00,2021,Winter,PrimeTime,S-City
8272,10575,20,9,1,33,6,31600,284400,30s,Medium-Price,2021-11-02 20:30:00,Tuesday,20:30:00,2021,Fall,PrimeTime,I-City
8273,10652,20,1,1,43,10,31300,31300,40s,Medium-Price,2021-11-02 22:21:00,Tuesday,22:21:00,2021,Fall,PrimeTime,G-City
8274,10896,20,2,1,19,1,31000,62000,10s,Medium-Price,2021-12-16 21:13:00,Thursday,21:13:00,2021,Winter,PrimeTime,Y-City
8275,10330,20,2,1,30,4,24400,48800,20s,Medium-Price,2021-10-09 23:32:00,Saturday,23:32:00,2021,Fall,PrimeTime,K-State
8276,10183,20,1,0,25,10,32300,32300,20s,Medium-Price,2021-10-30 13:11:00,Saturday,13:11:00,2021,Fall,DayTime,G-City
8277,10438,20,6,0,30,3,23900,143400,20s,Medium-Price,2021-10-24 13:23:00,Sunday,13:23:00,2021,Fall,DayTime,P-City
8278,10185,30,4,0,14,4,10400,41600,10s,Low-Price,2021-11-10 22:45:00,Wednesday,22:45:00,2021,Fall,PrimeTime,K-State
8279,10415,20,6,1,37,5,23900,143400,30s,Medium-Price,2021-11-22 23:46:00,Monday,23:46:00,2021,Fall,PrimeTime,S-City
8280,10492,10,9,0,29,6,35300,317700,20s,High-Price,2021-12-12 23:08:00,Sunday,23:08:00,2021,Winter,PrimeTime,I-City
8281,10187,20,4,1,28,4,23900,95600,20s,Medium-Price,2021-10-10 23:12:00,Sunday,23:12:00,2021,Fall,PrimeTime,K-State
8282,10937,20,7,0,34,6,33400,233800,30s,Medium-Price,2021-11-28 20:20:00,Sunday,20:20:00,2021,Fall,PrimeTime,I-City
8283,10440,20,1,0,33,1,29300,29300,30s,Medium-Price,2021-11-17 20:53:00,Wednesday,20:53:00,2021,Fall,PrimeTime,Y-City
8284,10621,10,3,0,33,5,35100,105300,30s,High-Price,2021-10-07 21:36:00,Thursday,21:36:00,2021,Fall,PrimeTime,S-City
8285,10224,20,2,0,25,5,25000,50000,20s,Medium-Price,2021-11-05 23:31:00,Friday,23:31:00,2021,Fall,PrimeTime,S-City
8286,10857,20,5,0,25,5,24700,123500,20s,Medium-Price,2021-12-08 19:15:00,Wednesday,19:15:00,2021,Winter,PrimeTime,S-City
8287,10777,20,10,0,29,8,30600,306000,20s,Medium-Price,2021-10-07 21:47:00,Thursday,21:47:00,2021,Fall,PrimeTime,B-City
8288,10977,20,3,0,31,6,30600,91800,30s,Medium-Price,2021-11-09 12:08:00,Tuesday,12:08:00,2021,Fall,DayTime,I-City
8289,10210,20,7,0,28,4,30200,211400,20s,Medium-Price,2021-10-22 23:42:00,Friday,23:42:00,2021,Fall,PrimeTime,K-State
8290,10990,20,2,0,19,7,31000,62000,10s,Medium-Price,2021-11-06 20:41:00,Saturday,20:41:00,2021,Fall,PrimeTime,T-City
8291,10222,20,3,0,54,4,25000,75000,50s,Medium-Price,2021-12-16 08:45:00,Thursday,08:45:00,2021,Winter,DayTime,K-State
8292,10272,20,3,0,27,5,28500,85500,20s,Medium-Price,2021-12-31 13:36:00,Friday,13:36:00,2021,Winter,DayTime,S-City
8293,10442,20,5,1,27,4,29500,147500,20s,Medium-Price,2021-10-29 21:40:00,Friday,21:40:00,2021,Fall,PrimeTime,K-State
8294,10890,20,9,1,26,5,25300,227700,20s,Medium-Price,2021-10-14 16:40:00,Thursday,16:40:00,2021,Fall,DayTime,S-City
8295,10648,20,5,1,43,6,32100,160500,40s,Medium-Price,2021-11-03 08:22:00,Wednesday,08:22:00,2021,Fall,DayTime,I-City
8296,10025,20,2,1,23,6,25600,51200,20s,Medium-Price,2021-12-07 15:33:00,Tuesday,15:33:00,2021,Winter,DayTime,I-City
8297,10203,20,10,1,20,5,25400,254000,10s,Medium-Price,2021-12-01 20:03:00,Wednesday,20:03:00,2021,Winter,PrimeTime,S-City
8298,10310,20,5,0,28,6,27000,135000,20s,Medium-Price,2021-11-18 20:18:00,Thursday,20:18:00,2021,Fall,PrimeTime,I-City
8299,10179,20,1,1,16,5,31400,31400,10s,Medium-Price,2021-10-13 21:23:00,Wednesday,21:23:00,2021,Fall,PrimeTime,S-City
8300,10585,20,6,0,20,5,30900,185400,10s,Medium-Price,2021-11-30 13:10:00,Tuesday,13:10:00,2021,Fall,DayTime,S-City
8301,10767,20,3,1,29,7,29500,88500,20s,Medium-Price,2021-10-29 20:49:00,Friday,20:49:00,2021,Fall,PrimeTime,T-City
8302,10425,20,10,0,38,3,24300,243000,30s,Medium-Price,2021-11-13 21:03:00,Saturday,21:03:00,2021,Fall,PrimeTime,P-City
8303,10587,20,3,0,26,6,28900,86700,20s,Medium-Price,2021-11-08 20:24:00,Monday,20:24:00,2021,Fall,PrimeTime,I-City
8304,10680,20,1,1,24,5,20900,20900,20s,Medium-Price,2021-11-17 22:50:00,Wednesday,22:50:00,2021,Fall,PrimeTime,S-City
8305,10740,20,2,0,27,1,27000,54000,20s,Medium-Price,2021-10-16 21:07:00,Saturday,21:07:00,2021,Fall,PrimeTime,Y-City
8306,10919,20,2,0,22,5,26000,52000,20s,Medium-Price,2021-11-25 19:45:00,Thursday,19:45:00,2021,Fall,PrimeTime,S-City
8307,10512,20,6,0,23,5,28500,171000,20s,Medium-Price,2021-12-26 20:27:00,Sunday,20:27:00,2021,Winter,PrimeTime,S-City
8308,10301,20,5,0,26,2,23900,119500,20s,Medium-Price,2021-11-08 22:49:00,Monday,22:49:00,2021,Fall,PrimeTime,H-City
8309,10945,20,8,1,20,10,26400,211200,10s,Medium-Price,2021-10-03 22:42:00,Sunday,22:42:00,2021,Fall,PrimeTime,G-City
8310,10694,20,7,0,32,3,23500,164500,30s,Medium-Price,2021-12-26 17:06:00,Sunday,17:06:00,2021,Winter,DayTime,P-City
8311,10897,20,5,0,26,6,25400,127000,20s,Medium-Price,2021-11-03 14:43:00,Wednesday,14:43:00,2021,Fall,DayTime,I-City
8312,10234,20,4,0,27,4,29100,116400,20s,Medium-Price,2021-10-22 22:47:00,Friday,22:47:00,2021,Fall,PrimeTime,K-State
8313,10978,20,3,0,28,9,29100,87300,20s,Medium-Price,2021-12-03 20:18:00,Friday,20:18:00,2021,Winter,PrimeTime,D-City
8314,10457,10,2,0,26,7,33800,67600,20s,High-Price,2021-12-27 11:00:00,Monday,11:00:00,2021,Winter,DayTime,T-City
8315,10116,20,1,1,17,5,31300,31300,10s,Medium-Price,2021-12-28 23:34:00,Tuesday,23:34:00,2021,Winter,PrimeTime,S-City
8316,10535,20,2,0,37,5,28900,57800,30s,Medium-Price,2021-12-01 21:35:00,Wednesday,21:35:00,2021,Winter,PrimeTime,S-City
8317,10588,20,2,0,24,3,23500,47000,20s,Medium-Price,2021-12-03 22:36:00,Friday,22:36:00,2021,Winter,PrimeTime,P-City
8318,10222,20,3,0,54,4,30900,92700,50s,Medium-Price,2021-12-05 16:00:00,Sunday,16:00:00,2021,Winter,DayTime,K-State
8319,10510,20,3,0,23,4,26500,79500,20s,Medium-Price,2021-11-13 14:07:00,Saturday,14:07:00,2021,Fall,DayTime,K-State
8320,10106,20,2,0,23,2,22900,45800,20s,Medium-Price,2021-11-20 21:00:00,Saturday,21:00:00,2021,Fall,PrimeTime,H-City
8321,10693,20,6,1,40,7,32300,193800,30s,Medium-Price,2021-11-10 09:41:00,Wednesday,09:41:00,2021,Fall,DayTime,T-City
8322,10161,20,2,0,27,4,21300,42600,20s,Medium-Price,2021-10-18 22:30:00,Monday,22:30:00,2021,Fall,PrimeTime,K-State
8323,10815,20,4,0,26,7,28100,112400,20s,Medium-Price,2021-12-12 20:48:00,Sunday,20:48:00,2021,Winter,PrimeTime,T-City
8324,10404,20,4,0,29,4,30200,120800,20s,Medium-Price,2021-11-23 18:35:00,Tuesday,18:35:00,2021,Fall,DayTime,K-State
8325,10244,20,10,0,29,5,28100,281000,20s,Medium-Price,2021-10-04 23:01:00,Monday,23:01:00,2021,Fall,PrimeTime,S-City
8326,10374,20,7,0,28,5,26400,184800,20s,Medium-Price,2021-10-09 21:02:00,Saturday,21:02:00,2021,Fall,PrimeTime,S-City
8327,10551,20,9,0,26,5,31600,284400,20s,Medium-Price,2021-12-28 13:28:00,Tuesday,13:28:00,2021,Winter,DayTime,S-City
8328,10097,20,7,0,29,6,32600,228200,20s,Medium-Price,2021-12-29 22:29:00,Wednesday,22:29:00,2021,Winter,PrimeTime,I-City
8329,10230,20,1,1,65,4,21300,21300,60s+,Medium-Price,2021-12-31 20:37:00,Friday,20:37:00,2021,Winter,PrimeTime,K-State
8330,10048,20,4,1,29,7,21300,85200,20s,Medium-Price,2021-11-05 22:43:00,Friday,22:43:00,2021,Fall,PrimeTime,T-City
8331,10501,20,1,0,26,1,28200,28200,20s,Medium-Price,2021-12-10 21:52:00,Friday,21:52:00,2021,Winter,PrimeTime,Y-City
8332,10304,20,6,0,27,6,21100,126600,20s,Medium-Price,2021-12-09 20:15:00,Thursday,20:15:00,2021,Winter,PrimeTime,I-City
8333,10714,20,4,0,36,5,25000,100000,30s,Medium-Price,2021-10-19 21:34:00,Tuesday,21:34:00,2021,Fall,PrimeTime,S-City
8334,10177,20,2,0,26,4,25800,51600,20s,Medium-Price,2021-10-31 20:44:00,Sunday,20:44:00,2021,Fall,PrimeTime,K-State
8335,10413,20,5,0,25,5,26500,132500,20s,Medium-Price,2021-12-13 21:04:00,Monday,21:04:00,2021,Winter,PrimeTime,S-City
8336,10211,20,3,0,20,9,23100,69300,10s,Medium-Price,2021-10-20 22:47:00,Wednesday,22:47:00,2021,Fall,PrimeTime,D-City
8337,10363,20,10,0,23,5,33400,334000,20s,Medium-Price,2021-12-28 20:32:00,Tuesday,20:32:00,2021,Winter,PrimeTime,S-City
8338,10245,20,9,0,33,5,26000,234000,30s,Medium-Price,2021-12-10 10:56:00,Friday,10:56:00,2021,Winter,DayTime,S-City
8339,10662,20,7,0,24,6,28200,197400,20s,Medium-Price,2021-11-25 20:33:00,Thursday,20:33:00,2021,Fall,PrimeTime,I-City
8340,10543,20,6,0,39,3,27400,164400,30s,Medium-Price,2021-11-15 20:11:00,Monday,20:11:00,2021,Fall,PrimeTime,P-City
8341,10610,20,3,0,24,5,25400,76200,20s,Medium-Price,2021-11-24 10:05:00,Wednesday,10:05:00,2021,Fall,DayTime,S-City
8342,10673,20,7,0,32,5,31700,221900,30s,Medium-Price,2021-11-09 23:04:00,Tuesday,23:04:00,2021,Fall,PrimeTime,S-City
8343,10712,20,2,0,40,1,28500,57000,30s,Medium-Price,2021-10-23 20:40:00,Saturday,20:40:00,2021,Fall,PrimeTime,Y-City
8344,10743,20,3,0,25,5,31100,93300,20s,Medium-Price,2021-11-12 22:54:00,Friday,22:54:00,2021,Fall,PrimeTime,S-City
8345,10100,20,3,0,23,6,29500,88500,20s,Medium-Price,2021-10-21 20:41:00,Thursday,20:41:00,2021,Fall,PrimeTime,I-City
8346,10409,20,6,0,48,5,28900,173400,40s,Medium-Price,2021-11-13 22:18:00,Saturday,22:18:00,2021,Fall,PrimeTime,S-City
8347,10578,10,1,0,30,5,33700,33700,20s,High-Price,2021-10-11 20:36:00,Monday,20:36:00,2021,Fall,PrimeTime,S-City
8348,10723,20,5,1,27,5,28700,143500,20s,Medium-Price,2021-12-31 21:56:00,Friday,21:56:00,2021,Winter,PrimeTime,S-City
8349,10823,20,9,1,20,5,32600,293400,10s,Medium-Price,2021-11-14 19:00:00,Sunday,19:00:00,2021,Fall,PrimeTime,S-City
8350,10702,20,2,0,25,6,24500,49000,20s,Medium-Price,2021-12-11 22:11:00,Saturday,22:11:00,2021,Winter,PrimeTime,I-City
8351,10129,20,2,1,35,6,23800,47600,30s,Medium-Price,2021-12-22 23:03:00,Wednesday,23:03:00,2021,Winter,PrimeTime,I-City
8352,10054,20,10,0,32,6,22700,227000,30s,Medium-Price,2021-10-28 23:31:00,Thursday,23:31:00,2021,Fall,PrimeTime,I-City
8353,10597,20,3,1,24,3,27500,82500,20s,Medium-Price,2021-12-18 20:18:00,Saturday,20:18:00,2021,Winter,PrimeTime,P-City
8354,10449,20,6,0,51,6,32700,196200,50s,Medium-Price,2021-10-15 21:41:00,Friday,21:41:00,2021,Fall,PrimeTime,I-City
8355,10054,20,2,0,32,6,30200,60400,30s,Medium-Price,2021-11-10 20:37:00,Wednesday,20:37:00,2021,Fall,PrimeTime,I-City
8356,10137,20,3,0,24,7,24300,72900,20s,Medium-Price,2021-10-17 22:28:00,Sunday,22:28:00,2021,Fall,PrimeTime,T-City
8357,10591,20,1,0,27,5,24700,24700,20s,Medium-Price,2021-11-17 22:48:00,Wednesday,22:48:00,2021,Fall,PrimeTime,S-City
8358,10295,20,4,0,22,6,20600,82400,20s,Medium-Price,2021-10-19 22:30:00,Tuesday,22:30:00,2021,Fall,PrimeTime,I-City
8359,10979,20,8,0,38,5,22600,180800,30s,Medium-Price,2021-10-27 21:10:00,Wednesday,21:10:00,2021,Fall,PrimeTime,S-City
8360,10259,20,7,0,30,4,30200,211400,20s,Medium-Price,2021-11-23 17:16:00,Tuesday,17:16:00,2021,Fall,DayTime,K-State
8361,10772,20,3,0,35,5,25300,75900,30s,Medium-Price,2021-10-09 23:28:00,Saturday,23:28:00,2021,Fall,PrimeTime,S-City
8362,10439,20,3,0,32,6,30600,91800,30s,Medium-Price,2021-12-10 20:05:00,Friday,20:05:00,2021,Winter,PrimeTime,I-City
8363,10659,20,1,0,39,8,27500,27500,30s,Medium-Price,2021-12-09 22:46:00,Thursday,22:46:00,2021,Winter,PrimeTime,B-City
8364,10815,20,1,0,26,7,26400,26400,20s,Medium-Price,2021-11-12 21:00:00,Friday,21:00:00,2021,Fall,PrimeTime,T-City
8365,10755,20,6,0,32,5,30200,181200,30s,Medium-Price,2021-10-16 23:58:00,Saturday,23:58:00,2021,Fall,PrimeTime,S-City
8366,10264,20,4,1,29,5,23300,93200,20s,Medium-Price,2021-11-28 21:35:00,Sunday,21:35:00,2021,Fall,PrimeTime,S-City
8367,10761,20,3,0,18,6,32100,96300,10s,Medium-Price,2021-10-17 11:11:00,Sunday,11:11:00,2021,Fall,DayTime,I-City
8368,10507,20,2,0,29,4,30600,61200,20s,Medium-Price,2021-12-12 20:18:00,Sunday,20:18:00,2021,Winter,PrimeTime,K-State
8369,10263,20,3,0,23,6,33400,100200,20s,Medium-Price,2021-10-03 12:04:00,Sunday,12:04:00,2021,Fall,DayTime,I-City
8370,10513,20,5,1,23,4,28900,144500,20s,Medium-Price,2021-11-26 14:16:00,Friday,14:16:00,2021,Fall,DayTime,K-State
8371,10457,20,8,0,26,7,29500,236000,20s,Medium-Price,2021-11-07 23:21:00,Sunday,23:21:00,2021,Fall,PrimeTime,T-City
8372,10029,20,3,0,32,1,32300,96900,30s,Medium-Price,2021-12-17 23:15:00,Friday,23:15:00,2021,Winter,PrimeTime,Y-City
8373,10017,20,7,0,21,6,22300,156100,20s,Medium-Price,2021-10-14 20:32:00,Thursday,20:32:00,2021,Fall,PrimeTime,I-City
8374,10044,20,3,0,32,5,29500,88500,30s,Medium-Price,2021-11-16 23:10:00,Tuesday,23:10:00,2021,Fall,PrimeTime,S-City
8375,10224,20,6,0,25,5,23800,142800,20s,Medium-Price,2021-11-17 20:26:00,Wednesday,20:26:00,2021,Fall,PrimeTime,S-City
8376,10825,20,2,0,30,6,30200,60400,20s,Medium-Price,2021-12-20 20:59:00,Monday,20:59:00,2021,Winter,PrimeTime,I-City
8377,10625,10,2,0,21,7,34500,69000,20s,High-Price,2021-12-07 21:21:00,Tuesday,21:21:00,2021,Winter,PrimeTime,T-City
8378,10490,20,2,1,25,4,27000,54000,20s,Medium-Price,2021-12-18 22:32:00,Saturday,22:32:00,2021,Winter,PrimeTime,K-State
8379,10860,20,6,0,26,9,25300,151800,20s,Medium-Price,2021-11-16 16:55:00,Tuesday,16:55:00,2021,Fall,DayTime,D-City
