OrderID,CustID,ProdID,Quantity,Gender,Age,Region,Price,OrderAmount,AgeGroup,PriceCategory,OrderDate,OrderDW,OrderTime,Year,Season,OrderTimeGroup
8437,10031,204,1,0,31,5,25100,25100,30s,Medium-Price,2021-10-20 23:53:46,Saturday,23:53:46,2021,Fall,PrimeTime
8438,10305,286,5,1,28,6,29500,147500,20s,Medium-Price,2021-12-27 23:38:40,Monday,23:38:40,2021,Winter,PrimeTime
8439,10102,270,7,1,27,3,30200,211400,20s,Medium-Price,2021-10-16 23:58:13,Wednesday,23:58:13,2021,Fall,PrimeTime
8440,10041,142,4,0,24,5,35300,141200,20s,High-Price,2021-11-11 21:23:17,Wednesday,21:23:17,2021,Fall,PrimeTime
8441,10001,213,24,1,53,3,28100,674400,50s,Medium-Price,2021-10-18 23:02:41,Tuesday,23:02:41,2021,Fall,PrimeTime
8442,10876,285,16,0,41,6,28700,459200,40s,Medium-Price,2021-11-16 14:24:57,Saturday,14:24:57,2021,Fall,DayTime
8443,10913,171,4,0,34,5,35700,142800,30s,High-Price,2021-10-02 16:31:34,Monday,16:31:34,2021,Fall,DayTime
8444,10785,245,2,0,27,1,30600,61200,20s,Medium-Price,2021-12-30 23:18:01,Monday,23:18:01,2021,Winter,PrimeTime
8445,10342,275,4,0,26,5,33400,133600,20s,Medium-Price,2021-10-19 21:42:29,Saturday,21:42:29,2021,Fall,PrimeTime
8446,10454,126,9,0,21,5,35800,322200,20s,High-Price,2021-10-24 21:46:04,Sunday,21:46:04,2021,Fall,PrimeTime
8447,10619,203,11,0,20,8,18700,205700,10s,Medium-Price,2021-10-22 09:54:21,Saturday,09:54:21,2021,Fall,DayTime
8448,10143,260,2,0,34,5,29300,58600,30s,Medium-Price,2021-10-27 22:11:53,Tuesday,22:11:53,2021,Fall,PrimeTime
8449,10204,255,7,0,32,6,24300,170100,30s,Medium-Price,2021-10-16 18:12:19,Saturday,18:12:19,2021,Fall,DayTime
8450,10621,217,16,0,33,5,33500,536000,30s,Medium-Price,2021-10-06 22:28:33,Thursday,22:28:33,2021,Fall,PrimeTime
8451,10634,204,29,0,28,5,25100,727900,20s,Medium-Price,2021-11-13 23:23:33,Sunday,23:23:33,2021,Fall,PrimeTime
8452,10008,271,2,0,39,7,27500,55000,30s,Medium-Price,2021-12-04 22:41:24,Wednesday,22:41:24,2021,Winter,PrimeTime
8453,10542,260,4,0,35,2,29300,117200,30s,Medium-Price,2021-12-09 21:19:25,Tuesday,21:19:25,2021,Winter,PrimeTime
8454,10168,267,6,0,34,5,24500,147000,30s,Medium-Price,2021-10-08 20:10:34,Sunday,20:10:34,2021,Fall,PrimeTime
8455,10201,213,6,0,30,7,28100,168600,20s,Medium-Price,2021-10-22 22:17:53,Thursday,22:17:53,2021,Fall,PrimeTime
8456,10945,232,1,1,20,10,29400,29400,10s,Medium-Price,2021-11-14 22:30:56,Sunday,22:30:56,2021,Fall,PrimeTime
8457,10168,270,26,0,34,5,30200,785200,30s,Medium-Price,2021-10-24 15:31:40,Monday,15:31:40,2021,Fall,DayTime
8458,10400,212,5,1,38,6,32700,163500,30s,Medium-Price,2021-10-07 13:06:05,Wednesday,13:06:05,2021,Fall,DayTime
8459,10099,213,10,0,37,5,28100,281000,30s,Medium-Price,2021-10-20 22:31:14,Tuesday,22:31:14,2021,Fall,PrimeTime
8460,10565,219,24,0,24,5,19200,460800,20s,Medium-Price,2021-12-24 09:24:11,Wednesday,09:24:11,2021,Winter,DayTime
8461,10466,245,4,0,22,5,30600,122400,20s,Medium-Price,2021-12-04 21:05:21,Monday,21:05:21,2021,Winter,PrimeTime
8462,10459,201,1,0,22,7,22700,22700,20s,Medium-Price,2021-12-19 23:52:39,Friday,23:52:39,2021,Winter,PrimeTime
8463,10327,270,3,0,19,10,30200,90600,10s,Medium-Price,2021-11-13 20:58:23,Saturday,20:58:23,2021,Fall,PrimeTime
8464,10616,246,1,1,25,5,25600,25600,20s,Medium-Price,2021-12-12 22:01:09,Wednesday,22:01:09,2021,Winter,PrimeTime
8465,10682,216,15,0,27,3,28200,423000,20s,Medium-Price,2021-11-30 22:40:40,Thursday,22:40:40,2021,Fall,PrimeTime
8466,10651,256,16,0,37,6,25800,412800,30s,Medium-Price,2021-12-13 22:07:29,Monday,22:07:29,2021,Winter,PrimeTime
8467,10848,253,3,1,36,7,29100,87300,30s,Medium-Price,2021-10-08 15:59:51,Sunday,15:59:51,2021,Fall,DayTime
8468,10592,251,1,1,33,8,26200,26200,30s,Medium-Price,2021-12-06 23:20:21,Thursday,23:20:21,2021,Winter,PrimeTime
8469,10371,238,25,1,50,5,31700,792500,40s,Medium-Price,2021-10-31 20:30:13,Saturday,20:30:13,2021,Fall,PrimeTime
8470,10238,278,1,0,23,5,27000,27000,20s,Medium-Price,2021-10-08 10:26:23,Monday,10:26:23,2021,Fall,DayTime
8471,10148,278,20,0,28,1,27000,540000,20s,Medium-Price,2021-11-09 23:03:06,Tuesday,23:03:06,2021,Fall,PrimeTime
8472,10555,212,4,0,53,6,32700,130800,50s,Medium-Price,2021-12-01 21:16:55,Thursday,21:16:55,2021,Winter,PrimeTime
8473,10942,214,20,0,38,5,31000,620000,30s,Medium-Price,2021-10-25 14:13:36,Thursday,14:13:36,2021,Fall,DayTime
8474,10861,298,12,0,28,7,22600,271200,20s,Medium-Price,2021-10-20 22:04:06,Wednesday,22:04:06,2021,Fall,PrimeTime
8475,10324,213,14,0,38,5,28100,393400,30s,Medium-Price,2021-10-25 22:52:54,Thursday,22:52:54,2021,Fall,PrimeTime
8476,10362,257,20,0,23,4,23800,476000,20s,Medium-Price,2021-11-06 22:25:41,Thursday,22:25:41,2021,Fall,PrimeTime
8477,10815,278,3,0,26,7,27000,81000,20s,Medium-Price,2021-10-20 23:46:29,Friday,23:46:29,2021,Fall,PrimeTime
8478,10215,278,5,1,23,5,27000,135000,20s,Medium-Price,2021-10-30 18:51:21,Wednesday,18:51:21,2021,Fall,DayTime
8479,10430,296,22,0,27,5,23900,525800,20s,Medium-Price,2021-10-20 21:05:26,Wednesday,21:05:26,2021,Fall,PrimeTime
8480,10540,254,5,0,31,5,22900,114500,30s,Medium-Price,2021-10-01 21:37:12,Saturday,21:37:12,2021,Fall,PrimeTime
8481,10430,130,11,0,27,5,33800,371800,20s,High-Price,2021-11-28 20:00:48,Friday,20:00:48,2021,Fall,PrimeTime
8482,10586,246,5,0,50,4,25600,128000,40s,Medium-Price,2021-12-12 10:39:07,Monday,10:39:07,2021,Winter,DayTime
8483,10282,252,7,0,18,7,26500,185500,10s,Medium-Price,2021-11-09 22:11:44,Friday,22:11:44,2021,Fall,PrimeTime
8484,10146,224,6,1,32,4,25700,154200,30s,Medium-Price,2021-11-18 23:33:32,Sunday,23:33:32,2021,Fall,PrimeTime
8485,10827,213,5,0,28,6,28100,140500,20s,Medium-Price,2021-12-12 22:12:14,Sunday,22:12:14,2021,Winter,PrimeTime
8486,10294,204,1,0,16,1,25100,25100,10s,Medium-Price,2021-11-30 13:11:44,Friday,13:11:44,2021,Fall,DayTime
8487,10069,255,2,0,27,6,24300,48600,20s,Medium-Price,2021-11-04 20:02:52,Wednesday,20:02:52,2021,Fall,PrimeTime
8488,10276,245,1,0,34,1,30600,30600,30s,Medium-Price,2021-10-08 15:04:41,Friday,15:04:41,2021,Fall,DayTime
8489,10698,209,10,0,28,5,23300,233000,20s,Medium-Price,2021-11-04 22:40:39,Monday,22:40:39,2021,Fall,PrimeTime
8490,10133,273,2,0,22,6,26000,52000,20s,Medium-Price,2021-12-13 21:57:43,Wednesday,21:57:43,2021,Winter,PrimeTime
8491,10575,256,9,1,33,6,25800,232200,30s,Medium-Price,2021-12-09 23:51:45,Tuesday,23:51:45,2021,Winter,PrimeTime
8492,10370,222,10,1,24,5,20300,203000,20s,Medium-Price,2021-12-25 23:28:46,Monday,23:28:46,2021,Winter,PrimeTime
8493,10618,288,5,0,43,3,28600,143000,40s,Medium-Price,2021-12-23 17:14:20,Wednesday,17:14:20,2021,Winter,DayTime
8494,10145,233,5,1,28,8,32300,161500,20s,Medium-Price,2021-11-29 21:15:05,Tuesday,21:15:05,2021,Fall,PrimeTime
8495,10850,256,3,0,23,6,25800,77400,20s,Medium-Price,2021-11-22 20:11:45,Sunday,20:11:45,2021,Fall,PrimeTime
8496,10385,212,10,1,32,5,32700,327000,30s,Medium-Price,2021-11-03 21:08:43,Thursday,21:08:43,2021,Fall,PrimeTime
8497,10433,296,11,1,35,3,23900,262900,30s,Medium-Price,2021-10-22 22:35:25,Friday,22:35:25,2021,Fall,PrimeTime
8498,10288,213,2,0,27,7,28100,56200,20s,Medium-Price,2021-12-07 23:23:12,Wednesday,23:23:12,2021,Winter,PrimeTime
8499,10810,218,7,0,10,6,24700,172900,,Medium-Price,2021-11-21 21:00:12,Friday,21:00:12,2021,Fall,PrimeTime
8500,10928,167,7,0,23,3,34800,243600,20s,High-Price,2021-12-03 20:05:41,Thursday,20:05:41,2021,Winter,PrimeTime
8501,10837,229,8,1,24,5,28900,231200,20s,Medium-Price,2021-10-26 21:39:50,Thursday,21:39:50,2021,Fall,PrimeTime
8502,10614,295,10,0,34,5,23100,231000,30s,Medium-Price,2021-12-24 08:50:48,Saturday,08:50:48,2021,Winter,DayTime
8503,10925,213,14,0,23,7,28100,393400,20s,Medium-Price,2021-10-18 07:55:25,Monday,07:55:25,2021,Fall,DayBreak
8504,10147,252,2,0,30,7,26500,53000,20s,Medium-Price,2021-11-10 21:39:16,Monday,21:39:16,2021,Fall,PrimeTime
8505,10864,253,1,0,42,6,29100,29100,40s,Medium-Price,2021-11-27 22:21:36,Sunday,22:21:36,2021,Fall,PrimeTime
8506,10640,256,10,0,17,5,25800,258000,10s,Medium-Price,2021-12-30 22:56:09,Sunday,22:56:09,2021,Winter,PrimeTime
8507,10913,273,4,0,34,5,26000,104000,30s,Medium-Price,2021-12-22 23:51:03,Friday,23:51:03,2021,Winter,PrimeTime
8508,10839,256,38,0,28,3,25800,980400,20s,Medium-Price,2021-10-09 22:06:26,Friday,22:06:26,2021,Fall,PrimeTime
8509,10117,295,10,0,24,6,23100,231000,20s,Medium-Price,2021-10-27 22:14:48,Sunday,22:14:48,2021,Fall,PrimeTime
8510,10879,136,6,0,33,5,34500,207000,30s,High-Price,2021-11-27 22:22:44,Monday,22:22:44,2021,Fall,PrimeTime
8511,10725,253,5,0,32,5,29100,145500,30s,Medium-Price,2021-11-18 16:36:00,Sunday,16:36:00,2021,Fall,DayTime
8512,10547,270,33,0,43,4,30200,996600,40s,Medium-Price,2021-12-08 21:01:11,Friday,21:01:11,2021,Winter,PrimeTime
8513,10169,270,7,0,38,6,30200,211400,30s,Medium-Price,2021-11-16 16:55:56,Thursday,16:55:56,2021,Fall,DayTime
8514,10719,296,3,0,59,7,23900,71700,50s,Medium-Price,2021-10-03 14:57:11,Saturday,14:57:11,2021,Fall,DayTime
8515,10602,238,2,1,34,5,31700,63400,30s,Medium-Price,2021-10-03 23:42:59,Monday,23:42:59,2021,Fall,PrimeTime
8516,10615,204,8,0,30,3,25100,200800,20s,Medium-Price,2021-12-11 21:16:19,Sunday,21:16:19,2021,Winter,PrimeTime
8517,10440,239,10,0,33,1,32100,321000,30s,Medium-Price,2021-12-15 23:05:47,Tuesday,23:05:47,2021,Winter,PrimeTime
8518,10536,273,2,0,29,2,26000,52000,20s,Medium-Price,2021-10-06 23:24:12,Sunday,23:24:12,2021,Fall,PrimeTime
8519,10855,224,5,0,22,6,25700,128500,20s,Medium-Price,2021-11-25 14:23:29,Saturday,14:23:29,2021,Fall,DayTime
8520,10343,223,3,1,36,6,22300,66900,30s,Medium-Price,2021-10-14 20:40:39,Tuesday,20:40:39,2021,Fall,PrimeTime
8521,10576,271,4,0,33,5,27500,110000,30s,Medium-Price,2021-12-09 19:14:54,Saturday,19:14:54,2021,Winter,PrimeTime
8522,10176,285,5,0,27,5,28700,143500,20s,Medium-Price,2021-10-18 21:03:45,Tuesday,21:03:45,2021,Fall,PrimeTime
8523,10545,255,6,0,23,5,24300,145800,20s,Medium-Price,2021-11-09 13:30:23,Sunday,13:30:23,2021,Fall,DayTime
8524,10632,246,1,0,27,1,25600,25600,20s,Medium-Price,2021-11-15 20:29:31,Sunday,20:29:31,2021,Fall,PrimeTime
8525,10302,234,9,1,23,5,26400,237600,20s,Medium-Price,2021-12-06 20:51:01,Tuesday,20:51:01,2021,Winter,PrimeTime
8526,10086,206,7,0,39,5,28500,199500,30s,Medium-Price,2021-12-25 23:39:44,Monday,23:39:44,2021,Winter,PrimeTime
8527,10380,202,1,1,27,3,23500,23500,20s,Medium-Price,2021-11-27 23:44:43,Wednesday,23:44:43,2021,Fall,PrimeTime
8528,10493,239,7,1,26,5,32100,224700,20s,Medium-Price,2021-11-10 21:02:41,Sunday,21:02:41,2021,Fall,PrimeTime
8529,10395,256,5,0,21,9,25800,129000,20s,Medium-Price,2021-12-25 18:41:31,Monday,18:41:31,2021,Winter,DayTime
8530,10729,202,19,0,22,6,23500,446500,20s,Medium-Price,2021-11-30 12:14:36,Monday,12:14:36,2021,Fall,DayTime
8531,10843,246,3,0,18,3,25600,76800,10s,Medium-Price,2021-11-11 21:56:17,Friday,21:56:17,2021,Fall,PrimeTime
8532,10940,261,2,0,29,5,27100,54200,20s,Medium-Price,2021-12-17 23:39:32,Wednesday,23:39:32,2021,Winter,PrimeTime
8533,10490,229,3,1,25,4,28900,86700,20s,Medium-Price,2021-12-30 21:11:06,Thursday,21:11:06,2021,Winter,PrimeTime
8534,10192,233,3,0,22,4,32300,96900,20s,Medium-Price,2021-11-06 05:40:32,Saturday,05:40:32,2021,Fall,DayBreak
8535,10442,238,1,1,27,4,31700,31700,20s,Medium-Price,2021-10-26 20:48:52,Tuesday,20:48:52,2021,Fall,PrimeTime
8536,10621,251,3,0,33,5,26200,78600,30s,Medium-Price,2021-11-21 18:40:04,Tuesday,18:40:04,2021,Fall,DayTime
8537,10841,239,2,0,23,6,32100,64200,20s,Medium-Price,2021-12-28 20:27:27,Monday,20:27:27,2021,Winter,PrimeTime
8538,10924,152,4,0,33,6,38700,154800,30s,High-Price,2021-12-12 21:30:27,Tuesday,21:30:27,2021,Winter,PrimeTime
8539,10305,246,3,1,28,6,25600,76800,20s,Medium-Price,2021-10-28 23:34:49,Monday,23:34:49,2021,Fall,PrimeTime
8540,10825,201,8,0,30,6,22700,181600,20s,Medium-Price,2021-11-01 23:56:28,Monday,23:56:28,2021,Fall,PrimeTime
8541,10808,213,2,0,21,4,28100,56200,20s,Medium-Price,2021-10-14 22:41:46,Tuesday,22:41:46,2021,Fall,PrimeTime
8542,10491,213,5,0,26,5,28100,140500,20s,Medium-Price,2021-10-04 23:32:49,Saturday,23:32:49,2021,Fall,PrimeTime
8543,10669,239,1,0,25,4,32100,32100,20s,Medium-Price,2021-12-08 21:51:47,Monday,21:51:47,2021,Winter,PrimeTime
8544,10655,286,12,0,24,8,29500,354000,20s,Medium-Price,2021-10-15 21:26:00,Thursday,21:26:00,2021,Fall,PrimeTime
8545,10117,277,2,0,24,6,30900,61800,20s,Medium-Price,2021-11-04 14:14:42,Thursday,14:14:42,2021,Fall,DayTime
8546,10031,245,3,0,31,5,30600,91800,30s,Medium-Price,2021-11-02 21:26:40,Friday,21:26:40,2021,Fall,PrimeTime
8547,10416,255,5,1,22,4,24300,121500,20s,Medium-Price,2021-12-29 21:07:23,Wednesday,21:07:23,2021,Winter,PrimeTime
8548,10383,275,26,0,35,8,33400,868400,30s,Medium-Price,2021-12-26 22:59:52,Friday,22:59:52,2021,Winter,PrimeTime
8549,10065,272,24,0,22,5,24400,585600,20s,Medium-Price,2021-10-18 13:27:00,Friday,13:27:00,2021,Fall,DayTime
8550,10833,218,6,0,27,5,24700,148200,20s,Medium-Price,2021-12-18 20:48:06,Saturday,20:48:06,2021,Winter,PrimeTime
8551,10140,239,17,1,24,9,32100,545700,20s,Medium-Price,2021-11-30 23:50:28,Tuesday,23:50:28,2021,Fall,PrimeTime
8552,10294,278,4,0,16,1,27000,108000,10s,Medium-Price,2021-12-09 21:39:40,Thursday,21:39:40,2021,Winter,PrimeTime
8553,10641,150,24,0,28,7,34100,818400,20s,High-Price,2021-11-15 20:21:36,Friday,20:21:36,2021,Fall,PrimeTime
8554,10632,270,3,0,27,1,30200,90600,20s,Medium-Price,2021-12-26 23:52:34,Wednesday,23:52:34,2021,Winter,PrimeTime
8555,10877,268,4,1,38,7,18400,73600,30s,Medium-Price,2021-12-18 18:38:48,Tuesday,18:38:48,2021,Winter,DayTime
8556,10291,270,1,0,41,7,30200,30200,40s,Medium-Price,2021-11-02 23:27:29,Sunday,23:27:29,2021,Fall,PrimeTime
8557,10892,212,1,1,27,9,32700,32700,20s,Medium-Price,2021-10-02 23:56:05,Saturday,23:56:05,2021,Fall,PrimeTime
8558,10019,213,16,1,30,4,28100,449600,20s,Medium-Price,2021-12-28 20:14:38,Tuesday,20:14:38,2021,Winter,PrimeTime
8559,10801,212,28,0,19,9,32700,915600,10s,Medium-Price,2021-11-22 21:00:17,Thursday,21:00:17,2021,Fall,PrimeTime
8560,10423,218,6,0,31,10,24700,148200,30s,Medium-Price,2021-10-12 23:52:13,Monday,23:52:13,2021,Fall,PrimeTime
8561,10928,245,3,0,23,3,30600,91800,20s,Medium-Price,2021-12-25 23:05:42,Sunday,23:05:42,2021,Winter,PrimeTime
8562,10396,212,19,0,23,6,32700,621300,20s,Medium-Price,2021-12-08 16:59:11,Tuesday,16:59:11,2021,Winter,DayTime
8563,10894,233,1,0,30,5,32300,32300,20s,Medium-Price,2021-10-14 22:48:16,Wednesday,22:48:16,2021,Fall,PrimeTime
8564,10119,245,1,0,26,7,30600,30600,20s,Medium-Price,2021-10-04 23:49:37,Saturday,23:49:37,2021,Fall,PrimeTime
8565,10216,296,10,1,41,4,23900,239000,40s,Medium-Price,2021-12-20 15:24:08,Tuesday,15:24:08,2021,Winter,DayTime
8566,10211,227,3,0,20,9,22100,66300,10s,Medium-Price,2021-11-21 21:05:25,Monday,21:05:25,2021,Fall,PrimeTime
8567,10924,249,12,0,33,6,30300,363600,30s,Medium-Price,2021-10-09 22:01:29,Thursday,22:01:29,2021,Fall,PrimeTime
8568,10802,245,5,0,32,5,30600,153000,30s,Medium-Price,2021-11-01 23:24:43,Tuesday,23:24:43,2021,Fall,PrimeTime
8569,10778,275,2,1,35,5,33400,66800,30s,Medium-Price,2021-11-29 22:41:47,Monday,22:41:47,2021,Fall,PrimeTime
8570,10902,271,6,0,46,5,27500,165000,40s,Medium-Price,2021-11-03 21:16:41,Monday,21:16:41,2021,Fall,PrimeTime
8571,10709,270,2,0,29,5,30200,60400,20s,Medium-Price,2021-10-19 22:20:29,Wednesday,22:20:29,2021,Fall,PrimeTime
8572,10511,297,17,1,36,5,30500,518500,30s,Medium-Price,2021-10-19 23:56:12,Sunday,23:56:12,2021,Fall,PrimeTime
8573,10644,231,14,0,11,5,20600,288400,10s,Medium-Price,2021-11-10 21:50:49,Friday,21:50:49,2021,Fall,PrimeTime
8574,10110,277,1,0,31,3,30900,30900,30s,Medium-Price,2021-12-26 20:07:00,Wednesday,20:07:00,2021,Winter,PrimeTime
8575,10460,287,24,0,24,7,27400,657600,20s,Medium-Price,2021-12-15 14:40:03,Tuesday,14:40:03,2021,Winter,DayTime
8576,10525,138,15,0,25,6,40000,600000,20s,High-Price,2021-11-07 20:30:50,Tuesday,20:30:50,2021,Fall,PrimeTime
8577,10842,239,2,0,22,6,32100,64200,20s,Medium-Price,2021-10-03 18:56:48,Friday,18:56:48,2021,Fall,DayTime
8578,10140,262,3,1,24,9,21300,63900,20s,Medium-Price,2021-12-05 23:59:13,Thursday,23:59:13,2021,Winter,PrimeTime
8579,10910,219,3,0,31,5,19200,57600,30s,Medium-Price,2021-10-13 23:49:43,Saturday,23:49:43,2021,Fall,PrimeTime
8580,10256,295,8,1,31,6,23100,184800,30s,Medium-Price,2021-10-14 20:53:50,Wednesday,20:53:50,2021,Fall,PrimeTime
8581,10934,238,5,0,26,5,31700,158500,20s,Medium-Price,2021-12-03 21:14:19,Friday,21:14:19,2021,Winter,PrimeTime
8582,10742,212,1,0,46,6,32700,32700,40s,Medium-Price,2021-10-11 23:33:29,Tuesday,23:33:29,2021,Fall,PrimeTime
8583,10629,213,1,0,27,5,28100,28100,20s,Medium-Price,2021-12-01 23:07:48,Sunday,23:07:48,2021,Winter,PrimeTime
8584,10149,214,14,0,22,5,31000,434000,20s,Medium-Price,2021-10-18 23:56:10,Wednesday,23:56:10,2021,Fall,PrimeTime
8585,10308,229,2,0,21,5,28900,57800,20s,Medium-Price,2021-11-05 18:41:47,Tuesday,18:41:47,2021,Fall,DayTime
8586,10202,278,32,0,17,4,27000,864000,10s,Medium-Price,2021-10-14 22:16:27,Thursday,22:16:27,2021,Fall,PrimeTime
8587,10934,235,2,0,26,5,31400,62800,20s,Medium-Price,2021-12-02 23:45:37,Friday,23:45:37,2021,Winter,PrimeTime
8588,10486,298,2,0,22,5,22600,45200,20s,Medium-Price,2021-11-07 21:52:13,Monday,21:52:13,2021,Fall,PrimeTime
8589,10763,229,6,0,20,5,28900,173400,10s,Medium-Price,2021-12-04 23:55:20,Sunday,23:55:20,2021,Winter,PrimeTime
8590,10538,270,24,0,24,6,30200,724800,20s,Medium-Price,2021-12-07 23:38:20,Sunday,23:38:20,2021,Winter,PrimeTime
8591,10558,200,2,1,26,6,21100,42200,20s,Medium-Price,2021-11-17 21:20:55,Thursday,21:20:55,2021,Fall,PrimeTime
8592,10772,207,4,0,35,5,31600,126400,30s,Medium-Price,2021-11-28 13:16:23,Wednesday,13:16:23,2021,Fall,DayTime
8593,10532,270,6,0,25,5,30200,181200,20s,Medium-Price,2021-11-26 22:48:45,Saturday,22:48:45,2021,Fall,PrimeTime
8594,10911,218,5,0,49,8,24700,123500,40s,Medium-Price,2021-11-15 23:57:54,Monday,23:57:54,2021,Fall,PrimeTime
8595,10180,254,7,0,17,5,22900,160300,10s,Medium-Price,2021-11-19 10:09:16,Sunday,10:09:16,2021,Fall,DayTime
8596,10375,222,6,0,24,5,20300,121800,20s,Medium-Price,2021-10-19 21:59:55,Thursday,21:59:55,2021,Fall,PrimeTime
8597,10858,167,2,0,30,5,34800,69600,20s,High-Price,2021-10-25 20:14:03,Saturday,20:14:03,2021,Fall,PrimeTime
8598,10387,252,6,0,25,5,26500,159000,20s,Medium-Price,2021-10-02 20:09:12,Wednesday,20:09:12,2021,Fall,PrimeTime
8599,10075,239,2,0,23,7,32100,64200,20s,Medium-Price,2021-11-05 23:31:24,Saturday,23:31:24,2021,Fall,PrimeTime
8600,10567,216,2,0,23,5,28200,56400,20s,Medium-Price,2021-10-05 23:33:39,Monday,23:33:39,2021,Fall,PrimeTime
8601,10392,212,9,0,61,5,32700,294300,60s+,Medium-Price,2021-12-31 22:29:18,Friday,22:29:18,2021,Winter,PrimeTime
8602,10709,204,20,0,29,5,25100,502000,20s,Medium-Price,2021-12-29 20:06:28,Friday,20:06:28,2021,Winter,PrimeTime
8603,10135,261,2,0,21,6,27100,54200,20s,Medium-Price,2021-11-04 23:59:23,Friday,23:59:23,2021,Fall,PrimeTime
8604,10069,298,2,0,27,6,22600,45200,20s,Medium-Price,2021-12-30 15:27:13,Monday,15:27:13,2021,Winter,DayTime
8605,10553,252,41,0,27,6,26500,1086500,20s,Medium-Price,2021-11-12 20:23:54,Saturday,20:23:54,2021,Fall,PrimeTime
8606,10097,234,3,0,29,6,26400,79200,20s,Medium-Price,2021-11-05 14:59:19,Sunday,14:59:19,2021,Fall,DayTime
8607,10153,261,4,1,39,8,27100,108400,30s,Medium-Price,2021-12-30 22:10:05,Thursday,22:10:05,2021,Winter,PrimeTime
8608,10912,272,3,1,59,4,24400,73200,50s,Medium-Price,2021-10-22 23:12:29,Tuesday,23:12:29,2021,Fall,PrimeTime
8609,10051,261,3,0,15,6,27100,81300,10s,Medium-Price,2021-10-31 14:39:20,Thursday,14:39:20,2021,Fall,DayTime
8610,10919,398,4,0,22,5,16600,66400,20s,Low-Price,2021-10-12 22:22:28,Tuesday,22:22:28,2021,Fall,PrimeTime
8611,10868,280,3,1,29,5,31300,93900,20s,Medium-Price,2021-12-02 22:17:29,Sunday,22:17:29,2021,Winter,PrimeTime
8612,10336,286,10,0,34,4,29500,295000,30s,Medium-Price,2021-11-19 20:19:12,Wednesday,20:19:12,2021,Fall,PrimeTime
8613,10983,267,2,0,20,5,24500,49000,10s,Medium-Price,2021-12-20 17:24:17,Sunday,17:24:17,2021,Winter,DayTime
8614,10495,272,1,0,29,5,24400,24400,20s,Medium-Price,2021-11-15 08:22:39,Saturday,08:22:39,2021,Fall,DayTime
8615,10715,229,11,0,27,6,28900,317900,20s,Medium-Price,2021-11-12 04:55:57,Sunday,04:55:57,2021,Fall,DayBreak
8616,10179,293,9,1,16,5,20900,188100,10s,Medium-Price,2021-11-12 23:34:13,Tuesday,23:34:13,2021,Fall,PrimeTime
8617,10165,234,3,1,28,6,26400,79200,20s,Medium-Price,2021-12-31 22:20:08,Tuesday,22:20:08,2021,Winter,PrimeTime
8618,10147,260,4,0,30,7,29300,117200,20s,Medium-Price,2021-11-27 20:07:37,Tuesday,20:07:37,2021,Fall,PrimeTime
8619,10623,248,4,0,66,6,19800,79200,60s+,Medium-Price,2021-11-13 10:42:51,Sunday,10:42:51,2021,Fall,DayTime
8620,10694,213,6,0,32,3,28100,168600,30s,Medium-Price,2021-12-26 22:09:03,Sunday,22:09:03,2021,Winter,PrimeTime
8621,10385,129,6,1,32,5,34200,205200,30s,High-Price,2021-12-22 17:49:22,Wednesday,17:49:22,2021,Winter,DayTime
8622,10326,275,3,0,22,5,33400,100200,20s,Medium-Price,2021-11-12 13:50:32,Monday,13:50:32,2021,Fall,DayTime
8623,10894,214,4,0,30,5,31000,124000,20s,Medium-Price,2021-12-16 20:38:45,Tuesday,20:38:45,2021,Winter,PrimeTime
8624,10581,291,18,0,24,4,32600,586800,20s,Medium-Price,2021-11-02 20:43:29,Thursday,20:43:29,2021,Fall,PrimeTime
8625,10169,213,14,0,38,6,28100,393400,30s,Medium-Price,2021-11-27 22:53:08,Monday,22:53:08,2021,Fall,PrimeTime
8626,10173,167,3,1,21,4,34800,104400,20s,High-Price,2021-10-19 23:16:45,Thursday,23:16:45,2021,Fall,PrimeTime
8627,10013,253,2,0,22,6,29100,58200,20s,Medium-Price,2021-11-13 22:05:54,Thursday,22:05:54,2021,Fall,PrimeTime
8628,10006,252,8,0,25,9,26500,212000,20s,Medium-Price,2021-12-02 22:44:00,Wednesday,22:44:00,2021,Winter,PrimeTime
8629,10522,267,3,1,33,5,24500,73500,30s,Medium-Price,2021-12-09 20:09:52,Wednesday,20:09:52,2021,Winter,PrimeTime
8630,10797,230,12,1,24,7,23300,279600,20s,Medium-Price,2021-10-31 13:12:18,Sunday,13:12:18,2021,Fall,DayTime
8631,10770,239,2,0,22,5,32100,64200,20s,Medium-Price,2021-10-14 20:08:48,Tuesday,20:08:48,2021,Fall,PrimeTime
8632,10124,219,1,0,34,4,19200,19200,30s,Medium-Price,2021-10-13 20:34:16,Sunday,20:34:16,2021,Fall,PrimeTime
8633,10479,272,7,1,24,5,24400,170800,20s,Medium-Price,2021-12-04 23:56:17,Sunday,23:56:17,2021,Winter,PrimeTime
8634,10280,232,29,1,49,5,29400,852600,40s,Medium-Price,2021-10-26 20:47:32,Tuesday,20:47:32,2021,Fall,PrimeTime
8635,10209,247,4,0,22,5,25000,100000,20s,Medium-Price,2021-11-25 22:47:28,Monday,22:47:28,2021,Fall,PrimeTime
8636,10528,278,18,0,27,2,27000,486000,20s,Medium-Price,2021-11-12 20:24:36,Wednesday,20:24:36,2021,Fall,PrimeTime
